367	477	51	123
400	456	49	119
434	439	49	113
469	427	48	109
506	416	46	110
541	405	44	111
564	397	48	112
600	388	48	114
625	383	50	114
651	378	52	114
673	374	54	113
693	371	55	110
712	368	57	105
730	367	57	99
749	366	57	95
768	366	57	93
779	366	58	94
789	362	61	97
800	359	64	99
807	356	67	102
813	353	69	103
817	348	70	102
822	345	70	100
827	341	68	97
834	339	65	94
839	335	63	90
841	332	63	88
839	330	65	88
835	324	69	89
829	318	72	89
820	312	75	90
810	304	78	91
801	299	79	91
792	291	78	90
783	285	76	89
774	279	72	87
765	274	67	87
757	267	63	88
744	260	60	91
729	253	60	94
715	247	60	97
702	239	60	100
689	232	60	102
676	227	61	104
665	222	60	103
655	217	58	103
649	213	54	101
645	211	49	99
643	207	45	97
639	204	41	97
632	201	40	97
625	195	41	98
621	190	44	99
617	186	49	100
613	182	54	101
610	178	58	101
608	174	59	101
606	171	59	98
607	169	55	95
611	166	51	92
616	164	47	91
621	161	43	92
624	157	41	94
624	153	41	96
626	148	42	98
628	144	44	101
630	139	46	102
631	135	48	102
634	132	48	101
637	130	47	99
642	128	44	97
648	124	42	94
653	123	39	92
655	122	39	92
655	119	41	93
656	116	44	93
655	114	47	93
656	112	51	94
656	109	56	93
657	107	60	91
657	107	61	88
660	106	61	84
665	106	59	80
673	108	56	78
680	109	52	76
688	108	48	75
691	110	47	74
691	110	49	74
694	111	53	73
696	113	57	72
697	114	57	71
701	118	54	71
704	120	50	70
709	123	47	69
711	127	43	69
705	130	42	68
699	133	45	68
693	137	51	69
686	141	57	71
680	146	60	72
673	149	61	73
667	153	60	73
664	159	56	71
662	164	50	70
655	170	46	68
650	176	44	66
645	183	45	63
639	192	48	64
631	201	52	67
622	210	54	70
612	219	57	73
604	227	59	74
593	235	59	74
581	245	60	71
568	255	63	68
557	266	66	65
545	279	68	65
534	293	70	69
524	305	70	75
516	315	69	82
507	327	68	87
500	337	65	89
496	348	63	88
489	358	60	85
487	371	62	80
