811	368	75	43
813	373	79	39
813	372	80	38
815	373	81	38
814	373	83	37
817	374	83	36
818	374	84	35
818	375	85	35
821	375	85	35
823	375	85	36
825	375	85	36
826	375	85	36
829	377	86	36
829	375	85	37
831	376	85	37
832	375	84	37
834	377	85	37
833	376	86	37
835	376	85	37
839	378	85	37
838	377	86	37
842	377	86	37
842	378	86	37
845	377	87	37
847	378	86	38
848	378	85	39
847	378	86	39
851	378	86	38
851	378	87	38
854	380	87	37
856	378	86	37
855	379	86	38
857	378	86	38
860	380	87	37
860	381	88	36
863	380	87	37
863	381	87	37
864	381	88	37
865	381	88	37
867	381	89	37
870	381	88	37
869	381	87	38
871	381	87	38
873	382	87	38
875	382	87	38
877	383	87	38
877	383	87	38
879	382	87	38
882	382	88	38
882	383	89	38
884	384	89	38
883	385	89	38
888	383	89	38
889	383	88	39
891	382	88	39
893	383	88	39
892	383	89	39
895	384	89	39
898	384	89	39
899	384	91	38
901	384	90	39
901	384	90	40
903	384	90	40
906	385	91	39
908	386	92	38
910	385	91	39
910	386	91	39
911	385	91	38
913	386	91	39
917	386	91	39
919	388	93	39
918	386	92	39
922	387	92	39
923	387	92	39
926	387	92	40
928	388	92	39
928	389	93	38
930	389	94	38
931	388	93	39
934	389	94	39
936	388	93	39
937	389	93	39
939	389	93	39
941	390	93	39
943	389	92	40
945	388	92	40
945	389	93	39
948	389	94	39
950	390	94	39
952	389	93	39
955	390	94	39
954	390	94	39
957	390	95	39
959	389	94	40
962	390	96	39
964	390	96	40
964	391	96	40
966	390	96	40
968	389	95	40
971	391	96	40
974	393	97	39
972	391	96	40
976	392	97	39
978	391	96	39
982	393	98	39
983	391	97	40
982	393	99	39
985	392	98	40
985	390	96	40
989	390	97	41
990	390	97	41
988	389	97	41
991	389	97	42
992	387	96	42
994	388	97	42
995	388	96	41
995	388	96	41
997	387	97	41
998	387	98	41
999	386	97	41
1001	385	97	41
1001	385	98	41
1002	384	97	41
1004	383	97	42
1005	383	97	42
1007	382	97	41
1006	382	98	41
1008	383	99	41
1009	380	98	41
1012	380	99	42
1012	380	99	42
1011	382	99	41
1014	379	100	41
1015	379	100	42
1018	377	99	42
1019	375	99	42
1019	377	100	42
1020	375	99	42
1023	373	98	43
1024	373	99	42
1026	372	99	42
1025	372	99	42
1027	370	100	42
1029	368	101	42
1030	367	100	42
1033	367	100	42
1033	367	101	41
1034	364	100	42
1036	363	101	41
1037	360	101	42
1040	359	100	42
1039	360	101	42
1042	357	101	43
1042	357	101	43
1044	354	101	43
1047	353	102	43
1047	353	103	43
1049	350	103	43
1050	349	102	43
1052	347	102	43
1055	345	102	43
1054	345	104	43
1055	343	103	44
1058	341	103	43
1059	339	103	43
1061	337	104	43
1061	338	105	43
1063	336	104	44
1065	334	104	43
1068	333	105	43
1069	331	105	43
1068	332	106	42
1070	329	105	43
1074	329	106	42
1075	327	105	42
1077	325	106	42
1075	326	107	42
1079	324	106	43
1081	323	107	42
1083	323	108	42
1085	321	107	42
1085	321	108	42
1087	320	108	42
1088	317	107	43
1091	317	108	43
1092	315	108	42
1092	316	110	42
1094	315	109	42
1097	315	110	42
1098	311	110	42
1099	311	110	42
1099	311	109	42
1101	309	109	42
1104	308	110	43
1106	306	109	43
1108	305	110	43
1106	305	110	43
1109	303	110	43
1110	303	111	43
1110	301	109	43
1113	299	109	43
1112	299	110	44
1114	297	109	43
1116	297	111	43
1117	295	111	43
1119	294	111	43
1118	294	112	43
1120	291	111	43
1122	291	113	43
1123	289	113	43
1124	290	114	43
1123	289	113	43
1127	286	112	44
1127	285	113	44
1129	284	113	44
1130	282	112	44
1129	282	112	45
1133	280	113	44
1132	280	113	44
1136	278	113	44
1137	278	114	43
1134	278	115	43
1138	276	114	43
1140	275	114	43
1141	273	113	44
1143	272	113	44
1142	271	112	45
1144	270	112	45
1146	269	112	45
1147	266	112	45
1148	265	112	45
1148	266	113	44
1149	265	113	44
1152	264	113	44
1151	260	113	44
1153	260	113	45
1152	260	112	45
1155	259	112	45
1155	256	112	45
1156	256	113	44
1158	255	113	44
1157	255	113	44
1158	252	112	44
1159	250	112	45
1159	249	113	45
1160	247	111	46
1160	248	112	46
1162	245	110	46
1163	243	111	46
1165	242	111	47
1164	243	111	47
1164	241	111	47
1167	239	110	48
1168	237	109	48
1169	235	109	48
1168	235	110	48
1170	234	109	49
1171	232	108	49
1172	231	108	50
1172	229	107	50
1172	228	108	50
1173	227	107	50
1175	225	106	50
1176	224	105	51
1176	221	105	51
1176	222	105	51
1177	221	104	51
1178	219	103	51
1179	218	102	51
1179	216	101	52
1180	216	101	52
1181	214	101	52
1181	213	100	52
1181	211	100	52
1183	210	99	52
1182	210	99	52
1182	208	99	52
1184	206	98	52
1182	205	98	52
1183	203	98	52
1183	204	98	52
1184	202	97	52
1184	202	97	52
1183	201	97	52
1184	198	97	53
1185	199	97	53
1184	197	97	53
1184	197	97	52
1185	196	97	52
1183	195	97	52
1184	195	97	52
1184	194	97	52
1184	193	97	52
1183	192	98	52
1183	191	98	52
1184	192	97	52
1182	191	98	52
1182	190	98	52
1182	189	99	52
1181	188	99	52
1181	187	100	52
1180	186	101	52
1179	186	101	52
1179	184	102	52
1179	184	102	52
1178	184	102	52
1178	183	103	52
1177	182	103	52
1177	182	104	52
1176	180	104	51
1175	180	105	51
1173	179	106	51
1173	178	107	51
1170	176	108	51
1169	177	110	50
1168	177	110	49
1166	175	111	49
1164	174	113	49
1163	173	113	49
1162	171	113	49
1161	171	114	49
1157	171	115	49
1157	170	115	48
1153	169	114	48
1153	167	114	49
1153	167	114	48
1150	168	115	47
1149	166	115	47
1145	166	117	46
1145	164	116	47
1144	164	117	47
1141	164	117	46
1141	162	117	47
1137	161	118	47
1136	159	118	47
1136	160	118	47
1134	159	118	46
1131	158	119	46
1130	156	119	47
1130	154	119	47
1128	156	119	46
1129	155	119	46
1124	153	120	47
1125	150	120	47
1121	150	120	47
1122	150	120	48
1119	150	121	47
1120	148	120	47
1115	146	120	48
1116	146	119	48
1116	145	119	48
1112	144	120	48
1113	143	119	48
1108	142	119	49
1108	141	119	49
1108	141	119	48
1105	140	119	48
1105	138	118	48
1103	137	118	48
1102	137	117	48
1102	137	117	48
1099	135	117	49
1099	135	117	48
1098	133	117	48
1094	131	118	48
1095	132	117	48
1094	131	117	48
1093	131	116	47
1091	129	116	49
1090	127	116	49
1090	128	116	48
1087	126	116	49
1087	125	116	49
1086	125	116	48
1081	124	116	48
1083	123	116	49
1080	121	116	49
1080	120	116	49
1077	119	116	49
1077	119	116	49
1077	120	116	48
1073	117	116	49
1072	116	116	49
1070	113	116	50
1069	116	116	49
1069	114	116	49
1066	114	116	49
1066	113	116	49
1062	110	116	50
1061	112	115	49
1061	110	115	49
1058	109	116	49
1056	108	116	49
1054	107	117	49
1054	107	116	49
1054	107	115	49
1051	105	115	50
1049	104	115	50
1049	104	116	49
1046	103	116	50
1047	102	116	50
1043	100	116	51
1042	102	116	49
1039	98	115	50
1040	97	115	51
1039	100	115	49
1036	96	115	50
1036	97	115	50
1032	95	115	51
1030	94	116	51
1032	93	115	52
1029	92	115	52
1028	90	115	52
1027	91	115	51
1025	89	114	51
1023	91	114	51
1022	88	114	52
1021	87	114	52
1020	87	114	51
1017	86	114	51
1018	86	114	51
1015	85	114	51
1013	83	114	52
1010	85	115	51
1009	83	114	51
1010	82	115	51
1009	83	115	51
1007	82	115	51
1004	81	114	51
1001	80	115	51
1002	80	116	51
1000	79	115	51
997	79	115	51
994	79	116	50
993	78	116	50
993	77	116	51
990	74	116	52
990	74	116	52
989	74	116	52
987	75	116	51
986	74	116	51
985	73	116	52
982	72	116	52
980	72	116	52
977	70	116	52
978	68	115	53
976	70	116	52
973	69	115	52
972	68	115	53
971	67	115	53
970	68	115	52
969	67	115	53
966	65	115	53
965	65	115	53
963	64	115	53
964	64	115	53
961	64	115	53
960	62	115	53
956	63	115	53
956	62	115	53
956	63	115	53
954	61	115	53
951	60	115	54
949	61	115	53
947	61	116	53
947	60	116	54
946	58	115	54
944	60	115	54
942	59	115	54
939	58	116	54
939	59	116	53
938	58	116	53
936	57	116	54
934	56	116	54
932	55	115	54
931	56	116	54
930	56	116	54
928	55	116	54
927	54	116	55
925	54	116	55
925	53	116	55
922	54	116	55
921	54	116	55
919	53	116	55
918	52	115	55
917	52	115	55
916	52	115	55
914	51	115	55
911	52	115	55
910	51	115	55
910	51	115	55
909	50	115	56
906	49	115	55
904	49	115	55
903	50	115	55
903	51	116	55
901	49	115	55
899	50	116	55
897	48	116	55
896	51	117	54
894	49	116	54
893	47	116	55
891	50	117	54
891	47	116	54
891	47	116	54
889	49	116	54
889	47	116	54
887	48	116	54
886	46	115	55
886	46	116	55
884	47	116	54
884	46	117	54
881	45	117	55
880	46	117	54
881	47	117	54
880	45	117	54
879	46	117	54
879	45	116	54
876	44	116	54
875	46	116	54
876	43	116	54
874	43	116	54
872	44	116	54
870	45	117	53
867	47	120	52
868	47	119	52
867	46	118	52
867	45	117	52
865	45	117	52
864	44	117	52
862	43	117	53
859	45	118	52
859	45	118	51
856	45	117	51
856	44	118	51
854	46	119	50
853	44	118	50
852	44	119	50
851	43	118	50
849	45	119	50
848	43	119	51
846	43	118	50
845	42	118	50
842	43	118	50
843	44	118	49
840	40	119	50
837	44	121	48
835	42	121	49
833	43	121	48
835	41	120	49
833	42	121	49
831	40	120	49
828	43	121	48
828	40	121	49
826	43	122	48
825	38	121	49
821	41	123	49
821	39	122	49
820	38	123	49
816	40	124	48
818	38	123	49
816	39	123	49
815	37	122	49
809	39	124	48
810	36	125	49
808	38	125	49
807	37	125	49
806	37	125	49
806	37	124	49
805	35	124	49
802	36	124	49
801	35	125	50
798	38	126	48
793	36	129	48
793	38	130	47
792	37	131	47
791	36	131	47
787	37	131	47
783	38	133	46
784	36	133	47
784	36	133	47
782	35	133	48
783	35	132	49
779	36	133	48
777	37	134	47
776	37	134	47
774	37	134	46
773	35	134	46
774	37	134	47
771	34	134	47
770	38	136	46
769	34	135	48
765	36	136	47
765	36	136	47
765	37	136	46
763	34	135	47
761	34	135	47
759	34	137	47
758	32	137	48
756	35	138	47
757	33	136	48
757	32	136	48
752	32	135	48
752	36	136	47
752	34	135	47
749	33	135	47
749	34	135	47
747	34	136	47
745	33	137	47
746	33	138	48
742	34	137	48
744	33	137	48
741	32	137	47
739	33	137	48
739	33	139	47
736	32	138	48
736	32	139	48
735	34	138	48
734	29	138	49
734	32	139	48
731	30	138	49
733	32	140	49
731	31	138	49
730	33	138	49
732	28	137	50
726	33	139	48
729	32	141	48
725	28	139	50
725	33	143	48
725	29	144	50
721	27	143	51
722	32	147	49
720	26	146	52
716	27	145	53
722	32	150	51
718	24	145	53
716	31	147	51
714	25	144	53
715	26	149	53
718	33	152	52
714	26	148	52
711	28	147	53
708	30	145	54
706	19	140	56
709	28	145	52
707	26	144	53
707	31	149	52
704	23	145	54
706	33	153	51
700	27	149	52
702	29	150	52
700	24	147	56
697	28	149	56
697	21	149	58
700	33	156	56
692	27	157	55
695	29	157	58
696	32	154	61
690	26	154	60
689	23	150	63
692	27	150	63
691	27	150	62
690	28	154	61
689	27	154	62
689	31	156	62
687	27	159	61
689	36	158	64
683	30	164	63
685	31	165	65
684	30	168	67
681	28	170	67
684	32	169	70
675	30	173	67
680	27	170	68
679	25	171	68
679	27	171	70
675	26	173	68
678	27	171	73
673	24	173	72
675	24	173	72
675	27	172	73
670	27	173	72
671	25	172	72
674	27	170	74
667	25	172	72
669	21	171	72
666	23	173	74
667	22	173	74
665	21	174	72
665	19	175	71
662	22	173	73
664	22	172	74
662	21	172	74
661	24	171	76
659	22	171	73
661	24	171	73
657	25	172	72
656	22	174	71
656	20	173	71
655	21	174	71
654	21	173	72
654	22	173	72
653	21	172	72
650	21	171	72
653	23	170	74
649	21	172	72
651	23	171	74
645	22	171	71
648	24	172	72
644	23	173	70
647	24	172	71
641	23	174	70
643	22	173	70
640	23	176	69
641	21	173	71
641	22	173	72
640	23	173	72
632	21	174	71
636	23	173	71
630	21	175	70
633	24	176	70
626	23	177	69
626	23	178	68
626	21	176	69
627	22	177	69
625	23	177	68
623	22	177	68
623	23	175	70
620	23	177	69
621	24	177	68
619	22	175	68
618	22	174	68
620	21	172	70
613	21	174	69
613	20	174	68
617	23	174	69
611	21	174	67
610	20	175	68
607	20	175	69
607	19	175	69
608	23	174	70
604	23	178	68
604	23	177	70
601	23	179	68
600	25	182	69
597	24	183	69
592	27	187	69
592	23	189	68
590	22	186	71
587	19	185	73
590	22	181	76
589	18	186	74
586	22	184	77
588	18	186	76
585	21	184	78
584	21	189	75
585	25	189	76
578	25	192	75
584	24	194	73
572	21	192	73
576	21	191	75
575	19	190	75
572	19	193	76
575	17	192	77
571	21	189	79
573	16	192	77
568	21	192	79
574	20	195	76
572	21	191	77
565	23	190	77
568	24	190	76
570	25	194	72
563	23	190	72
569	23	191	72
566	26	190	74
566	25	191	72
563	25	189	72
565	23	190	71
561	22	190	72
562	21	192	70
560	19	191	72
558	20	197	71
551	18	195	73
557	17	194	75
554	16	195	75
557	18	196	76
552	18	191	78
