245	64	12	13
245	64	11	13
245	64	11	13
246	64	11	13
245	63	11	13
246	64	11	14
246	64	11	14
246	64	11	14
246	63	11	14
247	64	11	14
246	63	11	14
246	63	11	14
247	63	11	14
247	63	11	14
247	63	11	14
247	63	11	14
247	63	12	14
247	63	12	14
247	63	12	14
246	63	12	14
246	63	12	14
246	64	12	14
245	63	12	14
246	63	12	14
245	63	12	14
245	63	12	14
244	64	12	14
243	63	12	14
242	64	12	14
241	63	12	14
240	64	12	14
239	64	12	14
238	64	13	14
237	64	13	14
235	64	13	14
234	65	13	14
232	65	13	14
231	65	13	14
230	65	13	14
228	65	13	14
227	65	12	14
224	65	12	14
222	65	12	14
220	64	12	14
219	64	12	14
217	64	12	14
215	63	12	14
214	63	12	14
212	62	12	14
210	62	12	14
208	62	12	14
206	62	12	14
205	62	12	14
204	62	12	14
201	63	12	14
200	63	12	14
198	63	12	14
197	63	12	14
195	63	12	14
193	63	12	14
191	63	12	14
189	62	12	15
188	62	12	15
186	62	12	15
184	62	12	15
182	61	12	15
181	60	12	15
179	60	12	15
177	60	12	15
175	60	12	15
174	60	12	15
172	61	12	15
170	61	12	15
167	61	12	15
165	61	12	15
164	62	12	15
162	61	12	15
161	62	12	15
159	62	12	15
157	61	12	16
155	61	12	16
154	60	12	16
153	61	12	16
151	60	12	16
151	59	12	16
150	59	12	16
150	58	12	16
150	59	12	16
150	59	12	16
150	59	12	16
150	60	12	17
150	60	12	17
150	60	13	17
150	61	13	17
150	60	13	18
151	60	13	18
151	60	13	18
151	60	13	18
152	60	13	18
152	60	13	18
152	60	13	18
152	59	13	18
153	59	13	18
152	59	13	18
153	59	13	18
153	59	13	18
153	59	13	18
153	59	13	18
153	59	13	18
154	60	13	18
154	60	13	18
153	61	13	18
153	61	13	18
154	62	13	18
154	62	13	18
154	63	14	17
154	62	14	17
155	63	14	17
156	63	14	18
155	63	14	18
156	63	14	18
155	63	15	18
156	63	15	18
155	63	16	18
155	62	16	19
154	61	16	19
154	61	16	19
153	61	17	19
153	60	17	19
153	59	17	19
152	58	17	19
152	58	17	19
150	58	17	19
149	58	17	20
148	58	17	20
148	58	17	20
147	58	17	20
147	58	17	20
146	58	17	20
146	58	17	20
146	58	17	20
146	59	17	20
146	58	17	20
146	58	17	20
145	57	17	20
145	57	17	20
144	56	17	20
144	55	17	20
143	55	17	21
143	54	18	21
141	55	18	21
140	55	18	21
139	55	18	21
138	55	18	21
137	56	18	21
135	56	17	21
133	56	17	21
130	56	18	21
129	56	17	21
127	56	17	21
126	56	17	21
124	56	17	21
122	56	17	21
