160	83	56	65
165	79	55	65
174	79	55	64
174	79	55	64
178	74	57	67
185	71	59	67
184	58	60	68
166	38	62	66
154	37	64	63
149	43	65	66
143	57	66	67
141	63	66	68
139	69	66	69
138	74	67	68
139	84	67	68
144	88	67	68
153	90	70	67
182	85	71	68
183	86	72	69
176	80	74	71
174	78	74	73
169	78	75	74
160	76	74	76
150	76	72	79
129	79	70	79
136	80	73	77
161	77	74	75
184	76	71	74
190	76	70	74
203	88	74	74
200	85	78	74
195	81	80	75
195	75	80	79
207	66	81	83
214	62	82	84
217	65	83	84
211	77	81	84
218	80	77	83
214	83	79	80
207	80	81	77
180	50	80	76
115	33	85	72
97	35	88	69
32	38	91	69
3	41	93	72
6	134	91	75
70	83	89	76
90	47	86	78
115	35	87	73
133	32	88	70
159	33	88	68
176	39	84	68
192	55	79	69
189	63	77	67
190	75	72	67
196	77	66	68
218	64	64	67
232	56	66	67
238	61	66	68
240	64	67	69
233	63	67	71
190	86	67	74
179	98	67	77
173	134	68	80
167	145	70	81
159	118	71	83
151	106	72	83
132	72	73	87
116	49	75	88
114	51	77	87
129	59	75	86
145	68	72	87
148	71	70	88
151	53	69	86
156	40	68	84
172	36	70	80
197	53	68	77
203	62	68	75
196	67	67	76
252	34	67	76
277	29	80	66
222	30	83	62
264	26	86	60
295	37	87	60
257	61	87	60
281	39	87	60
284	44	87	60
291	51	87	61
322	62	87	61
306	28	96	54
304	29	97	55
272	34	97	56
256	43	97	56
249	32	99	56
254	39	99	56
251	41	99	56
249	64	99	56
243	70	99	56
244	74	101	55
185	67	102	55
162	53	93	62
171	53	81	69
167	53	74	74
162	61	68	75
159	69	65	76
159	74	62	76
154	81	61	76
153	84	60	76
156	85	59	75
170	80	59	75
192	80	60	73
229	74	61	72
239	77	64	69
