227	207	122	99
243	204	126	98
254	208	128	98
257	217	130	99
257	226	130	99
254	235	130	98
246	242	131	98
240	246	131	99
247	249	132	100
258	254	133	102
255	262	132	101
248	263	132	103
247	264	133	104
254	269	134	104
261	284	134	104
269	297	135	103
273	301	135	104
259	302	135	105
237	291	136	105
236	274	136	105
242	261	136	104
260	251	136	104
269	256	137	105
258	279	137	106
227	296	138	104
211	294	137	107
232	270	138	107
258	248	138	106
275	247	138	107
282	258	137	107
275	262	138	106
248	260	137	106
215	253	136	107
200	246	136	108
204	244	137	108
211	246	138	108
214	246	139	108
215	251	139	108
208	256	139	107
203	249	138	108
202	232	138	108
203	216	139	109
222	202	139	108
226	202	139	109
218	225	140	111
211	244	139	112
218	256	140	110
234	266	141	110
227	277	140	109
216	282	141	109
213	270	141	111
202	247	142	112
196	221	142	112
205	215	142	112
215	217	143	112
224	218	143	112
232	212	143	113
237	201	143	113
231	202	144	113
209	218	146	111
190	238	146	112
188	242	146	112
211	237	146	113
232	227	147	114
241	214	147	114
242	202	146	115
237	197	146	115
215	203	148	114
189	211	148	113
174	211	149	114
171	191	148	114
172	160	147	116
168	156	148	117
169	171	149	115
198	174	151	114
230	167	151	114
227	194	150	117
212	247	149	119
225	306	151	120
275	330	153	119
300	312	150	120
275	277	154	121
236	242	156	120
192	216	157	118
177	210	155	118
183	226	154	118
191	242	153	116
189	242	154	117
196	223	153	117
201	199	152	117
202	183	153	115
196	188	154	115
192	202	154	115
203	218	157	114
232	215	157	115
248	203	158	113
259	209	159	114
290	221	160	113
325	231	161	112
347	233	161	113
346	220	159	114
331	201	160	113
299	198	159	116
282	201	159	117
280	202	159	117
281	202	158	117
276	212	159	116
268	224	158	115
262	234	158	114
265	235	159	115
271	236	159	116
250	248	160	115
213	257	160	114
206	247	158	117
223	224	159	116
250	206	159	114
260	196	159	114
249	207	160	114
234	224	159	116
230	236	158	116
234	241	159	116
259	239	159	117
270	234	157	118
262	228	158	117
251	222	157	118
260	226	158	117
278	228	159	118
276	217	158	119
261	200	159	118
245	192	158	117
248	187	157	118
253	187	157	118
242	188	158	118
208	185	157	118
192	179	157	118
204	178	157	118
215	176	158	118
198	175	158	119
152	181	158	119
133	189	159	118
179	190	158	119
244	190	157	120
277	191	158	121
277	193	158	121
275	194	157	121
255	189	158	121
217	182	156	122
186	180	157	122
187	180	156	122
201	181	157	123
203	178	156	124
195	174	155	124
193	172	155	123
196	171	155	123
216	169	156	122
246	160	157	122
259	141	157	122
246	141	158	124
236	148	156	123
251	147	157	123
279	138	157	123
288	143	157	124
281	173	154	126
262	210	154	128
257	230	154	126
258	218	154	128
252	195	153	127
245	182	154	126
229	182	154	126
220	186	154	126
213	186	154	126
215	180	154	126
238	174	154	126
260	163	153	125
265	165	153	125
262	171	152	124
267	178	152	123
269	191	151	125
266	212	150	125
259	221	148	124
256	219	149	125
260	205	149	126
268	190	149	127
266	177	150	126
249	165	150	124
240	166	150	125
233	172	149	124
220	187	148	125
219	210	149	125
244	218	151	123
278	211	153	122
305	195	151	122
301	180	150	122
298	173	151	121
318	172	148	122
335	169	147	122
346	163	147	121
345	156	147	120
321	165	148	119
304	176	146	119
328	177	147	121
370	175	147	121
401	171	148	121
408	175	146	119
413	185	145	118
428	191	145	118
441	183	144	118
438	172	145	116
410	171	147	116
374	181	147	115
334	190	146	115
315	194	144	114
324	189	143	114
337	185	143	114
351	175	143	113
360	167	142	114
353	172	141	114
346	185	139	116
340	195	139	114
315	194	142	114
271	182	144	114
226	180	144	114
201	182	141	114
209	184	140	113
221	185	140	113
223	178	140	112
206	179	140	112
195	195	137	113
211	215	140	110
246	220	140	111
267	227	137	110
245	225	139	109
209	217	138	110
183	211	139	110
180	207	138	111
208	203	139	113
257	201	138	114
288	202	137	115
282	210	137	114
248	207	137	116
189	204	136	117
147	204	136	117
133	198	134	117
149	194	137	111
175	182	138	111
190	176	136	114
196	177	135	113
214	180	135	112
237	184	135	111
254	187	134	111
255	189	133	112
247	195	132	111
237	201	130	111
232	213	129	112
230	227	128	111
235	229	127	111
242	204	126	113
249	179	126	112
247	183	126	112
243	206	126	114
235	224	125	113
